CG_ID,label,description
18853,RO,Read Only
18854,RO,Read Only
18855,RN,RN
18856,RN,Not Specified
18857,Res,Resident/Fellow/PA/NP
18858,Not Specified,Not Specified
18859,Res,Resident/Fellow/PA/NP
18860,RN,RN
18861,RN,RN
18862,MD,Not Specified
18863,Res,Resident/Fellow/PA/NP
18864,RO,Read Only
18865,MDs,Resident/Fellow/PA/NP
18866,RN,Read Only
18867,RO,Read Only
18868,MD,Not Specified
18869,RN,Not Specified
18870,RO,Read Only
18871,Studen,Not Specified
18872,RO,Read Only
18873,RN,RN
18874,MDs,Read Only
18875,RN,Not Specified
18876,MD,Not Specified
18877,RO,Read Only
18878,MDs,Resident/Fellow/PA/NP
18879,RO,Read Only
18880,RN,Not Specified
18881,mcd,Not Specified
18882,MS,Not Specified
18883,RN,Not Specified
18884,RO,Read Only
18885,RO,Read Only
18886,SN,Not Specified
18887,RN,RN
18888,Nur-St,Not Specified
18889,MD,Read Only
18890,RO,Read Only
18891,MD,Attending
18892,Res,Resident/Fellow/PA/NP
18893,RO,Read Only
18894,RA,Research Assistant
18895,Res,Resident/Fellow/PA/NP
18896,Res,Resident/Fellow/PA/NP
18897,RO,Read Only
18898,MD,Attending
18899,Res,Resident/Fellow/PA/NP
18900,Res,Resident/Fellow/PA/NP
18901,RN,RN
18902,RN,Not Specified
18903,MD,Not Specified
18904,MDs,Not Specified
18905,RO,Read Only
18906,MD,Resident/Fellow/PA/NP
18907,MD,Not Specified
18908,RN Stu,Not Specified
18909,MD,Not Specified
18910,RO,Read Only
18911,MDS,Resident/Fellow/PA/NP
18912,RO,Read Only
18913,MD,Not Specified
18914,RO,Read Only
18915,RO,Read Only
18916,DI,Dietitian
18917,MDs,Attending
18918,RN,Not Specified
18919,Res,Resident/Fellow/PA/NP
18920,RN,Not Specified
18921,RO,Read Only
18922,RO,Read Only
18923,Co-wor,PCT/NA
18924,RO,Read Only
18925,RD Int,Not Specified
18926,RN,Not Specified
18927,RPh,Pharmacist
18928,RN,RN
18929,RN,Not Specified
18930,RN,Not Specified
18931,UA,Read Only
18932,PhStud,Not Specified
18933,RO,Read Only
18934,RO,Read Only
18935,MD,Not Specified
18936,MD,Not Specified
18937,RN,Not Specified
18938,CoOPSt,Not Specified
18939,PCT,PCT/NA
18940,RN,Not Specified
18941,RN,RN
18942,MD,Read Only
18943,MDs,Resident/Fellow/PA/NP
18944,SW Int,Not Specified
18945,RN,Not Specified
18946,MS,Resident/Fellow/PA/NP
18947,RNStu,Not Specified
18948,RO,Read Only
18949,RO,Read Only
18950,RRT,Respiratory
18951,MD,Resident/Fellow/PA/NP
18952,MD,Not Specified
18953,RO,Read Only
18954,RN,RN
18955,RN,Not Specified
18956,Res,Resident/Fellow/PA/NP
18957,PCT,PCT/NA
18958,MedSt,Not Specified
18959,RN,RN
18960,Res,Resident/Fellow/PA/NP
18961,Res,Resident/Fellow/PA/NP
18962,RO,Read Only
18963,MD,Not Specified
18964,Res,Resident/Fellow/PA/NP
18965,RN,Not Specified
18966,CoOpSt,Not Specified
18967,RO,Read Only
18968,MD,Resident/Fellow/PA/NP
18969,RPh,Not Specified
18970,RPh,Not Specified
18971,Res,Resident/Fellow/PA/NP
18972,SW,Social Worker
18973,CM,Case Manager
18974,RPH,Pharmacist
18975,Res,Resident/Fellow/PA/NP
18976,RPH,Pharmacist
18977,Res,Resident/Fellow/PA/NP
18978,Res,Resident/Fellow/PA/NP
18979,MSIV,Not Specified
18980,MD,Not Specified
18981,MD,Not Specified
18982,MD,Not Specified
18983,RO,Read Only
18984,RO,Read Only
18985,MDs,Read Only
18986,MD,Resident/Fellow/PA/NP
18987,MD,Not Specified
18988,MD,Not Specified
18989,MD,Resident/Fellow/PA/NP
18990,MD,Not Specified
18991,MD,Attending
18992,RO,Read Only
18993,MD,Read Only
18994,RTStu,Not Specified
18995,RTStu,Not Specified
18996,MD,Resident/Fellow/PA/NP
18997,RN,Not Specified
18998,RO,Read Only
18999,RRT,Respiratory
19000,MD,Resident/Fellow/PA/NP
19001,RO,Read Only
19002,STD,Not Specified
19003,MD,Not Specified
19004,RPh,Not Specified
19005,MS,Not Specified
19006,MD,Attending
19007,RO,Read Only
19008,RO,Read Only
19009,MS,Not Specified
19010,MD,Not Specified
19011,RO,Read Only
19012,MS,Not Specified
19013,RO,Read Only
19014,RN,RN
19015,MedStu,Not Specified
19016,MD,Read Only
19017,RO,Read Only
19018,RO,Read Only
19019,RO,Read Only
19020,MD,Not Specified
19021,MD,Not Specified
19022,RO,Read Only
19023,MD,Resident/Fellow/PA/NP
19024,RO,Read Only
19025,MD,Resident/Fellow/PA/NP
19026,UCO,Not Specified
19027,MD,Not Specified
19028,RO,Read Only
19029,Stu,Not Specified
19030,MD,Not Specified
19031,MD,Not Specified
19032,MedStu,PCT/NA
19033,RO,Read Only
19034,MD,Not Specified
19035,MD,Attending
19036,MD,Not Specified
19037,MD,Not Specified
19038,MDs,Resident/Fellow/PA/NP
19039,RO,Read Only
19040,RO,Read Only
19041,RO,Read Only
19042,MD,Not Specified
19043,RO,Read Only
19044,MD,Not Specified
19045,RPh,Not Specified
19046,MD,Not Specified
19047,RN,Not Specified
19048,NP,Not Specified
19049,RN,Not Specified
19050,RN,RN
19051,NP,Not Specified
19052,PA-C,Not Specified
19053,RPh,Not Specified
19054,RO,Read Only
19055,RO,Read Only
19056,RN,RN
19057,MDs,Not Specified
19058,MS,Not Specified
19059,CoWker,Not Specified
19060,RN,Not Specified
19061,RO,Read Only
19062,RN,RN
19063,RN,RN
19064,MDs,Resident/Fellow/PA/NP
19065,RN,Not Specified
19066,NP,Not Specified
19067,RN,Not Specified
19068,SNNP,Not Specified
19069,CoWork,Not Specified
19070,PCA,Not Specified
19071,RN,Not Specified
19072,PCA,Not Specified
19073,RO,Read Only
19074,RO,Read Only
19075,MD,Read Only
19076,RO,Read Only
19077,MD,Not Specified
19078,RN,Not Specified
19079,RN,RN
19080,RO,Read Only
19081,RO,Read Only
19082,RO,Read Only
19083,PCT,PCT/NA
19084,RO,Read Only
19085,RN,RN
19086,RO,Read Only
19087,RN,Not Specified
19088,RO,Read Only
19089,RN,Not Specified
19090,RN,Not Specified
19091,RN,Not Specified
19092,Res,Resident/Fellow/PA/NP
19093,Res,Resident/Fellow/PA/NP
19094,Res,Resident/Fellow/PA/NP
19095,MD,Not Specified
19096,MD,Not Specified
19097,RO,Read Only
19098,Res,Resident/Fellow/PA/NP
19099,MDs,Resident/Fellow/PA/NP
19100,Res,Resident/Fellow/PA/NP
19101,RRT,Respiratory
19102,RRTs,Not Specified
19103,RPH,Not Specified
19104,RO,Read Only
19105,UCO,UCO
19106,MD,Not Specified
19107,RN,RN
19108,Rehab,Rehabilitation
19109,RO,Read Only
19110,MD,Resident/Fellow/PA/NP
19111,Res,Resident/Fellow/PA/NP
19112,RO,Read Only
19113,RO,Read Only
19114,Rehab,Rehabilitation
19115,MD,Not Specified
19116,RN,Not Specified
19117,RO,Read Only
19118,RN,Not Specified
19119,Res,Resident/Fellow/PA/NP
19120,RO,Read Only
19121,RN,Not Specified
19122,MD,Not Specified
19123,UCO,UCO
19124,Res,Resident/Fellow/PA/NP
19125,MD,Not Specified
19126,CM,Case Manager
19127,Res,Resident/Fellow/PA/NP
19128,RO,Read Only
19129,RO,Read Only
19130,Res,Resident/Fellow/PA/NP
19131,MD,Attending
19132,MD,Read Only
19133,Res,Resident/Fellow/PA/NP
19134,RO,Read Only
19135,MS,Not Specified
19136,RO,Read Only
19137,RN,Not Specified
19138,RO,Read Only
19139,RD,Dietitian
19140,RO,Read Only
19141,RN,RN
19142,CoWker,Not Specified
19143,MD,Not Specified
19144,RO,Read Only
19145,Res,Resident/Fellow/PA/NP
19146,RN,RN
19147,MD,Not Specified
19148,PS,Not Specified
19149,PCA,Not Specified
19150,RN,Not Specified
19151,MD,Not Specified
19152,RN,RN
19153,CoWkr,PCT/NA
19154,MD,Not Specified
19155,SNP,Not Specified
19156,NP,Resident/Fellow/PA/NP
19157,NNP,Not Specified
19158,MD,Read Only
19159,Res,Resident/Fellow/PA/NP
19160,Res,Resident/Fellow/PA/NP
19161,Res,Resident/Fellow/PA/NP
19162,RO,Read Only
19163,UCO,UCO
19164,Rehab,Rehabilitation
19165,Res,Resident/Fellow/PA/NP
19166,Res,Resident/Fellow/PA/NP
19167,RPH,Pharmacist
19168,Res,Resident/Fellow/PA/NP
19169,RN,RN
19170,RO,Read Only
19171,MD,Attending
19172,Res,Resident/Fellow/PA/NP
19173,RO,Read Only
19174,RN,RN
19175,Res,Resident/Fellow/PA/NP
19176,RO,Read Only
19177,Not Specified,Not Specified
19178,MD,Resident/Fellow/PA/NP
19179,StuRN,Not Specified
19180,Res,Resident/Fellow/PA/NP
19181,CM,Case Manager
19182,Res,Resident/Fellow/PA/NP
19183,Res,Resident/Fellow/PA/NP
19184,Res,Resident/Fellow/PA/NP
19185,Res,Resident/Fellow/PA/NP
19186,Res,Resident/Fellow/PA/NP
19187,RN,RN
19188,Res,Resident/Fellow/PA/NP
19189,Res,Resident/Fellow/PA/NP
19190,Res,Resident/Fellow/PA/NP
19191,Res,Resident/Fellow/PA/NP
19192,MD,Attending
19193,Res,Resident/Fellow/PA/NP
19194,Res,Resident/Fellow/PA/NP
19195,MD,Attending
19196,Rehab,Rehabilitation
19197,Res,Resident/Fellow/PA/NP
19198,Res,Resident/Fellow/PA/NP
19199,MD,Not Specified
19200,Res,Resident/Fellow/PA/NP
19201,RT,Respiratory
19202,Res,Resident/Fellow/PA/NP
19203,Res,Resident/Fellow/PA/NP
19204,Res,Resident/Fellow/PA/NP
19205,Res,Resident/Fellow/PA/NP
19206,RN,RN
19207,MD,Attending
19208,Res,Resident/Fellow/PA/NP
19209,Res,Not Specified
19210,RO,Read Only
19211,MD,Read Only
19212,Res,Resident/Fellow/PA/NP
19213,SW,Social Worker
19214,RT,Respiratory
19215,MD,Attending
19216,Res,Resident/Fellow/PA/NP
19217,RO,Read Only
19218,Res,Resident/Fellow/PA/NP
19219,Res,Resident/Fellow/PA/NP
19220,RN,RN
19221,RN,RN
19222,RT,Respiratory
19223,RD,Dietitian
19224,CM,Case Manager
19225,RD,Dietitian
19226,RN,RN
19227,RN,RN
19228,MD,Not Specified
19229,Res,Resident/Fellow/PA/NP
19230,RO,Read Only
19231,RO,Read Only
19232,SW,Social Worker
19233,SW,Social Worker
19234,RPh,Not Specified
19235,RN,Not Specified
19236,MD,Not Specified
19237,MD,Not Specified
19238,Res,Resident/Fellow/PA/NP
19239,RO,Read Only
19240,MD,Read Only
19241,UC,UCO
19242,PCT,PCT/NA
19243,Res,Resident/Fellow/PA/NP
19244,RO,Read Only
19245,RO,Read Only
19246,MedStu,Not Specified
19247,MD,Attending
19248,MD,Attending
19249,RO,Read Only
19250,RT,Respiratory
19251,Res,Resident/Fellow/PA/NP
19252,Res,Resident/Fellow/PA/NP
19253,RO,Read Only
19254,RO,Read Only
19255,RN,Not Specified
19256,RN,Not Specified
19257,RO,Read Only
19258,MD,Not Specified
19259,RN,Not Specified
19260,RO,Read Only
19261,STN,Not Specified
19262,UC,UCO
19263,RN,RN
19264,RHP,Not Specified
19265,RO,Read Only
19266,RO,Read Only
19267,RO,Read Only
19268,RO,Read Only
19269,RO,Read Only
19270,RO,Read Only
19271,RN,Read Only
19272,RO,Read Only
19273,RO,Read Only
19274,RRT,Not Specified
19275,RN,Not Specified
19276,RO,Read Only
19277,Res,Resident/Fellow/PA/NP
19278,Res,Resident/Fellow/PA/NP
19279,RN,RN
19280,RN,Resident/Fellow/PA/NP
19281,RPH,Pharmacist
19282,Res,Resident/Fellow/PA/NP
19283,MD,Not Specified
19284,Rehab,Rehabilitation
19285,RT,Respiratory
19286,Res,Resident/Fellow/PA/NP
19287,RRT,Read Only
19288,RO,Read Only
19289,RO,Read Only
19290,RN,Not Specified
19291,RO,Read Only
19292,MDs,Resident/Fellow/PA/NP
19293,MD,Not Specified
19294,RO,Read Only
19295,RN,RN
19296,RN,Not Specified
19297,RO,Read Only
19298,RO,Read Only
19299,PharmD,Pharmacist
19300,RN,Not Specified
19301,Res,Resident/Fellow/PA/NP
19302,MD,Not Specified
19303,MDS,Resident/Fellow/PA/NP
19304,Stu,Not Specified
19305,MD,Attending
19306,MD,Not Specified
19307,RO,Read Only
19308,Res,Resident/Fellow/PA/NP
19309,Res,Resident/Fellow/PA/NP
19310,MD,Not Specified
19311,RO,Read Only
19312,RN,Not Specified
19313,MedSt,Not Specified
19314,RN,RN
19315,RA,Research Assistant
19316,RO,Read Only
19317,MD,Resident/Fellow/PA/NP
19318,RO,Read Only
19319,MD,Not Specified
19320,MD,Not Specified
19321,RO,Read Only
19322,MDs,Resident/Fellow/PA/NP
19323,RO,Read Only
19324,RO,Read Only
19325,RN,RN
19326,RN,RN
19327,CM,Case Manager
19328,RN,Not Specified
19329,Res,Resident/Fellow/PA/NP
19330,RN,Not Specified
19331,Res,Resident/Fellow/PA/NP
19332,Rehab,Rehabilitation
19333,Reside,Not Specified
19334,Res,Resident/Fellow/PA/NP
19335,RN,RN
19336,RO,Read Only
19337,RO,Read Only
19338,Res,Resident/Fellow/PA/NP
19339,Rehab,Rehabilitation
19340,MD,Not Specified
19341,Admin,Administrator
19342,Not Specified,Not Specified
19343,Res,Resident/Fellow/PA/NP
19344,Res,Resident/Fellow/PA/NP
19345,Res,Resident/Fellow/PA/NP
19346,MD,Not Specified
19347,MDs,Resident/Fellow/PA/NP
19348,RN,RN
19349,RO,Read Only
19350,RO,Read Only
19351,St,Not Specified
19352,RO,Read Only
19353,MD,Not Specified
19354,MD,Not Specified
19355,MD,Not Specified
19356,RO,Read Only
19357,RO,Read Only
19358,MD,Read Only
19359,MD,Attending
19360,RO,Read Only
19361,MD,Not Specified
19362,RO,Read Only
19363,MD,Not Specified
19364,RN,Not Specified
19365,Res,Resident/Fellow/PA/NP
19366,Res,Resident/Fellow/PA/NP
19367,Res,Resident/Fellow/PA/NP
19368,MD,Not Specified
19369,PCT,Not Specified
19370,RO,Read Only
19371,RN,Not Specified
19372,RO,Read Only
19373,DI,Dietitian
19374,RN,RN
19375,RO,Read Only
19376,RN,Not Specified
19377,PhStud,Not Specified
19378,Coordi,Read Only
19379,MS,Not Specified
19380,RO,Read Only
19381,DI,Not Specified
19382,RN,RN
19383,RO,Read Only
19384,RO,Read Only
19385,RO,Read Only
19386,MSIV,Not Specified
19387,RO,Read Only
19388,RO,Read Only
19389,MD,Not Specified
19390,RD,Not Specified
19391,MS,RD,Not Specified
19392,Rehab,Rehabilitation
19393,Res,Resident/Fellow/PA/NP
19394,Res,Resident/Fellow/PA/NP
19395,RO,Read Only
19396,Res,Resident/Fellow/PA/NP
19397,MDs,Not Specified
19398,RA,Research Assistant
19399,Res,Resident/Fellow/PA/NP
19400,Res,Resident/Fellow/PA/NP
19401,Rehab,Rehabilitation
19402,RO,Read Only
19403,MD,Not Specified
19404,RO,Read Only
19405,RO,Read Only
19406,RO,Read Only
19407,MD,Not Specified
19408,RO,Read Only
19409,MS,Not Specified
19410,MD,Not Specified
19411,LICSW,Read Only
19412,RRT,Read Only
19413,RN,Not Specified
19414,MD,Not Specified
19415,OTR/L,Not Specified
19416,MD,Not Specified
19417,MD,Not Specified
19418,MD,Not Specified
19419,MD,Not Specified
19420,MS,Resident/Fellow/PA/NP
19421,RN,Not Specified
19422,MD,Resident/Fellow/PA/NP
19423,RO,Read Only
19424,RO,Read Only
19425,MD,Not Specified
19426,MD,Not Specified
19427,MD,Attending
19428,MD,Not Specified
19429,RN,Not Specified
19430,RTS,Not Specified
19431,LICSW,Social Worker
19432,MD,Resident/Fellow/PA/NP
19433,Res,Resident/Fellow/PA/NP
19434,ISCS,Not Specified
19435,MD,Not Specified
19436,RO,Read Only
19437,RPH,Pharmacist
19438,RO,Read Only
19439,RO,Read Only
19440,Res,Resident/Fellow/PA/NP
19441,Res,Resident/Fellow/PA/NP
19442,RT,Respiratory
19443,Res,Resident/Fellow/PA/NP
19444,RO,Read Only
19445,Res,Resident/Fellow/PA/NP
19446,RT,Respiratory
19447,MD,Read Only
19448,RN,RN
19449,MD,Attending
19450,Res,Resident/Fellow/PA/NP
19451,RN,Not Specified
19452,Res,Resident/Fellow/PA/NP
19453,Res,Resident/Fellow/PA/NP
19454,MD,Attending
19455,RN,RN
19456,RN,RN
19457,Res,Resident/Fellow/PA/NP
19458,Res,Resident/Fellow/PA/NP
19459,RD,Dietitian
19460,RN,RN
19461,RPH,Pharmacist
19462,PCT,PCT/NA
19463,RN,RN
19464,Rehab,Rehabilitation
19465,RRTs,Not Specified
19466,Res,Resident/Fellow/PA/NP
19467,MD,Attending
19468,MDs,Not Specified
19469,PC,Pastoral Care
19470,Res,Resident/Fellow/PA/NP
19471,Res,Resident/Fellow/PA/NP
19472,Res,Resident/Fellow/PA/NP
19473,Res,Resident/Fellow/PA/NP
19474,MD,Not Specified
19475,MD,Not Specified
19476,Res,Resident/Fellow/PA/NP
19477,RO,Read Only
19478,MDs,Read Only
19479,MS,Not Specified
19480,RO,Read Only
19481,RD,Dietitian
19482,RO,Read Only
19483,MD,Read Only
19484,RO,Read Only
19485,MD,Not Specified
19486,MD,Read Only
19487,Res,Resident/Fellow/PA/NP
19488,RO,Read Only
19489,MD,Not Specified
19490,RO,Read Only
19491,MedStu,Not Specified
19492,MDs,Read Only
19493,RO,Read Only
19494,Rehab,Rehabilitation
19495,RT,Respiratory
19496,RT,Respiratory
19497,RO,Read Only
19498,RO,Read Only
19499,Res,Resident/Fellow/PA/NP
19500,DietIn,Not Specified
19501,SW,Social Worker
19502,UCO,UCO
19503,Res,Resident/Fellow/PA/NP
19504,MD,Not Specified
19505,RO,Read Only
19506,CM,Case Manager
19507,Res,Resident/Fellow/PA/NP
19508,Res,Resident/Fellow/PA/NP
19509,MS,Not Specified
19510,RT,Respiratory
19511,MD,Not Specified
19512,Res,Not Specified
19513,Rehab,Rehabilitation
19514,Rehab,Rehabilitation
19515,RO,Read Only
19516,MedSt,Not Specified
19517,Rehab,Rehabilitation
19518,Res,Resident/Fellow/PA/NP
19519,Res,Resident/Fellow/PA/NP
19520,MS,Not Specified
19521,SW,Social Worker
19522,PCT,PCT/NA
19523,PCT,PCT/NA
19524,MD,Not Specified
19525,RN,RN
19526,RO,Read Only
19527,PrADM,Not Specified
19528,RN,Not Specified
19529,RO,Read Only
19530,LICSW,Not Specified
19531,PA-C,Read Only
19532,RN,Not Specified
19533,Ph.Stu,Not Specified
19534,RNCM,Not Specified
19535,Res,Resident/Fellow/PA/NP
19536,RO,Read Only
19537,MD,Not Specified
19538,MD,Not Specified
19539,RPH,Pharmacist
19540,Res,Resident/Fellow/PA/NP
19541,MD,Not Specified
19542,Res,Resident/Fellow/PA/NP
19543,RN,RN
19544,SW,Social Worker
19545,Res,Resident/Fellow/PA/NP
19546,Not Specified,Not Specified
19547,MD,Attending
19548,RO,Read Only
19549,Rehab,Rehabilitation
19550,Res,Resident/Fellow/PA/NP
19551,RO,Read Only
19552,MD,Attending
19553,Res,Resident/Fellow/PA/NP
19554,RN,RN
19555,Res,Resident/Fellow/PA/NP
19556,Res,Resident/Fellow/PA/NP
19557,Res,Resident/Fellow/PA/NP
19558,Res,Resident/Fellow/PA/NP
19559,Res,Resident/Fellow/PA/NP
19560,SW,Social Worker
19561,RN,RN
19562,RN,RN
19563,MedStu,Not Specified
19564,Rehab,Rehabilitation
19565,Res,Resident/Fellow/PA/NP
19566,Res,Resident/Fellow/PA/NP
19567,MD,Not Specified
19568,StPh,Not Specified
19569,Rehab,Rehabilitation
19570,RO,Read Only
19571,Res,Resident/Fellow/PA/NP
19572,RD,Not Specified
19573,Res,Resident/Fellow/PA/NP
19574,Res,Resident/Fellow/PA/NP
19575,RO,Read Only
19576,Res,Resident/Fellow/PA/NP
19577,Res,Resident/Fellow/PA/NP
19578,Res,Resident/Fellow/PA/NP
19579,Res,Resident/Fellow/PA/NP
19580,Res,Resident/Fellow/PA/NP
19581,Rehab,Rehabilitation
19582,Res,Resident/Fellow/PA/NP
19583,HMS,Not Specified
19584,RN,Not Specified
19585,RRT,Not Specified
19586,RO,Read Only
19587,RN,UCO
19588,RN,Not Specified
19589,RN,RN
19590,RO,Read Only
19591,NNP,Not Specified
19592,RO,Read Only
19593,RN,RN
19594,MS,Not Specified
19595,RN,Not Specified
19596,RN,RN
19597,STD,Not Specified
19598,UCO,Not Specified
19599,RNC,Read Only
19600,CoWkr,Not Specified
19601,RO,Read Only
19602,MD,Attending
19603,RN,Not Specified
19604,RN,Not Specified
19605,RN,Read Only
19606,MD,Not Specified
19607,RO,Read Only
19608,RO,Read Only
19609,CoWker,Not Specified
19610,RN,RN
19611,RN,RN
19612,RN,Not Specified
19613,RN,RN
19614,RN,Not Specified
19615,RO,Read Only
19616,RO,Read Only
19617,MD,Resident/Fellow/PA/NP
19618,MD,Not Specified
19619,MedSt,Not Specified
19620,MD,Not Specified
19621,MD,Resident/Fellow/PA/NP
19622,MD,Not Specified
19623,RO,Read Only
19624,PT,Not Specified
19625,MD,Resident/Fellow/PA/NP
19626,MD,Not Specified
19627,Res,Resident/Fellow/PA/NP
19628,RD,Not Specified
19629,Res,Resident/Fellow/PA/NP
19630,RD,Dietitian
19631,Res,Resident/Fellow/PA/NP
19632,DI,Not Specified
19633,MD,Not Specified
19634,RN,Not Specified
19635,RPH,Not Specified
19636,PA,Read Only
19637,RRT,Respiratory
19638,MD,Not Specified
19639,MD,Not Specified
19640,RN,RN
19641,RO,Read Only
19642,MD,Read Only
19643,RN,Not Specified
19644,RO,Read Only
19645,MD,Not Specified
19646,RN,Not Specified
19647,RO,Read Only
19648,RRT,Not Specified
19649,RN,Read Only
19650,RN,RN
19651,RN,Not Specified
19652,RNs,Not Specified
19653,RRT,Respiratory
19654,RO,Read Only
19655,RPh,Not Specified
19656,RN,Not Specified
19657,Res,Resident/Fellow/PA/NP
19658,Res,Resident/Fellow/PA/NP
19659,MD,Not Specified
19660,MD,Not Specified
19661,Res,Resident/Fellow/PA/NP
19662,Res,Resident/Fellow/PA/NP
19663,MD,Not Specified
19664,RO,Read Only
19665,MS,Not Specified
19666,ISSupp,Not Specified
19667,CoWker,PCT/NA
19668,RO,Read Only
19669,MDs,Resident/Fellow/PA/NP
19670,RPh,Not Specified
19671,RO,Read Only
19672,RO,Read Only
19673,RN,Not Specified
19674,RD,Dietitian
19675,Res,Resident/Fellow/PA/NP
19676,Res,Resident/Fellow/PA/NP
19677,RO,Read Only
19678,Res,Resident/Fellow/PA/NP
19679,Rehab,Rehabilitation
19680,Res,Resident/Fellow/PA/NP
19681,RN,RN
19682,Res,Resident/Fellow/PA/NP
19683,Rehab,Rehabilitation
19684,RO,Read Only
19685,UA,Not Specified
19686,Res,Resident/Fellow/PA/NP
19687,Res,Resident/Fellow/PA/NP
19688,Not Specified,Not Specified
19689,RN,RN
19690,Res,Resident/Fellow/PA/NP
19691,RO,Read Only
19692,MD,Attending
19693,RPh,Pharmacist
19694,RO,Read Only
19695,MD,Not Specified
19696,RO,Read Only
19697,MD,Attending
19698,MD,Not Specified
19699,Res,Resident/Fellow/PA/NP
